ts,value
2021-01-19T19:39:30.000+04:00,5.766747
2021-01-19T19:39:45.000+04:00,5.7612185
2021-01-19T19:40:00.000+04:00,5.841053
2021-01-19T19:40:15.000+04:00,5.872748
2021-01-19T19:40:30.000+04:00,5.874601
2021-01-19T19:40:45.000+04:00,5.9302096
2021-01-19T19:41:00.000+04:00,5.941072
2021-01-19T19:41:15.000+04:00,5.851986
2021-01-19T19:41:30.000+04:00,5.76025
2021-01-19T19:41:45.000+04:00,5.791063
2021-01-19T19:42:00.000+04:00,-0.212
2021-01-19T19:42:15.000+04:00,5.8610287
2021-01-19T19:42:30.000+04:00,5.9734797
2021-01-19T19:42:45.000+04:00,6.0702753
2021-01-19T19:43:00.000+04:00,5.9738145
2021-01-19T19:43:15.000+04:00,5.8096976
2021-01-19T19:43:30.000+04:00,5.8112235
2021-01-19T19:43:45.000+04:00,5.8876925
2021-01-19T19:44:00.000+04:00,5.967905
2021-01-19T19:44:15.000+04:00,6.089961
2021-01-19T19:44:30.000+04:00,5.9662614
2021-01-19T19:44:45.000+04:00,5.9990067
2021-01-19T19:45:00.000+04:00,5.995298
2021-01-19T19:45:15.000+04:00,5.728136
2021-01-19T19:45:30.000+04:00,5.6652226
2021-01-19T19:45:45.000+04:00,5.7187586
2021-01-19T19:46:00.000+04:00,5.706646
2021-01-19T19:46:15.000+04:00,5.7705865
2021-01-19T19:46:30.000+04:00,5.8030825
2021-01-19T19:46:45.000+04:00,5.671436
2021-01-19T19:47:00.000+04:00,5.6571484
2021-01-19T19:47:15.000+04:00,5.655924
2021-01-19T19:47:30.000+04:00,5.7208643
2021-01-19T19:47:45.000+04:00,5.732773
2021-01-19T19:48:00.000+04:00,5.7529526
2021-01-19T19:48:15.000+04:00,5.7285066
2021-01-19T19:48:30.000+04:00,5.6164384
2021-01-19T19:48:45.000+04:00,5.678152
2021-01-19T19:49:00.000+04:00,5.643251
2021-01-19T19:49:15.000+04:00,5.4939394
2021-01-19T19:49:30.000+04:00,5.6024218
2021-01-19T19:49:45.000+04:00,5.601602
2021-01-19T19:50:00.000+04:00,5.5268846
2021-01-19T19:50:15.000+04:00,5.6106744
2021-01-19T19:50:30.000+04:00,5.5951767
2021-01-19T19:50:45.000+04:00,5.642996
2021-01-19T19:51:00.000+04:00,5.7718377
2021-01-19T19:51:15.000+04:00,5.6730075
2021-01-19T19:51:30.000+04:00,5.641811
2021-01-19T19:51:45.000+04:00,5.5515537
2021-01-19T19:52:00.000+04:00,5.7000413
2021-01-19T19:52:15.000+04:00,5.66378
2021-01-19T19:52:30.000+04:00,5.687277
2021-01-19T19:52:45.000+04:00,0.648
2021-01-19T19:53:00.000+04:00,0.6964
2021-01-19T19:53:15.000+04:00,5.8059773
2021-01-19T19:53:30.000+04:00,5.8842697
2021-01-19T19:53:45.000+04:00,5.797154
2021-01-19T19:54:00.000+04:00,5.6305366
2021-01-19T19:54:15.000+04:00,5.8582253
2021-01-19T19:54:30.000+04:00,5.7535276
2021-01-19T19:54:45.000+04:00,5.759651
2021-01-19T19:55:00.000+04:00,5.6270037
2021-01-19T19:55:15.000+04:00,5.427093
2021-01-19T19:55:30.000+04:00,5.2748284
2021-01-19T19:55:45.000+04:00,5.315817
2021-01-19T19:56:00.000+04:00,5.233968
2021-01-19T19:56:15.000+04:00,5.1476893
2021-01-19T19:56:30.000+04:00,5.14829
2021-01-19T19:56:45.000+04:00,5.1537795
2021-01-19T19:57:00.000+04:00,4.978367
2021-01-19T19:57:15.000+04:00,4.97966
2021-01-19T19:57:30.000+04:00,4.8189697
2021-01-19T19:57:45.000+04:00,4.639505
2021-01-19T19:58:00.000+04:00,4.6004753
2021-01-19T19:58:15.000+04:00,4.58649
2021-01-19T19:58:30.000+04:00,4.34056
2021-01-19T19:58:45.000+04:00,4.2903943
2021-01-19T19:59:00.000+04:00,4.1112037
2021-01-19T19:59:15.000+04:00,3.9940984
2021-01-19T19:59:30.000+04:00,3.8222883
2021-01-19T19:59:45.000+04:00,3.6043844
2021-01-19T20:00:00.000+04:00,3.4801972
2021-01-19T20:00:15.000+04:00,3.2506373
2021-01-19T20:00:30.000+04:00,3.308316
2021-01-19T20:00:45.000+04:00,3.3703437
2021-01-19T20:01:00.000+04:00,3.240932
2021-01-19T20:01:15.000+04:00,3.206292
2021-01-19T20:01:30.000+04:00,3.283835
2021-01-19T20:01:45.000+04:00,3.1423724
2021-01-19T20:02:00.000+04:00,3.1676157
2021-01-19T20:02:15.000+04:00,2.9774766
2021-01-19T20:02:30.000+04:00,2.944867
2021-01-19T20:02:45.000+04:00,2.9262984
2021-01-19T20:03:00.000+04:00,3.1214833
2021-01-19T20:03:15.000+04:00,-0.0137
2021-01-19T20:03:30.000+04:00,3.0220606
2021-01-19T20:03:45.000+04:00,2.8660777
2021-01-19T20:04:00.000+04:00,2.8404968
2021-01-19T20:04:15.000+04:00,2.74863
2021-01-19T20:04:30.000+04:00,2.7801902
2021-01-19T20:04:45.000+04:00,2.5284898
2021-01-19T20:05:00.000+04:00,2.4167416
2021-01-19T20:05:15.000+04:00,2.2731583
2021-01-19T20:05:30.000+04:00,2.1675527
2021-01-19T20:05:45.000+04:00,2.1827376
2021-01-19T20:06:00.000+04:00,2.1200259
2021-01-19T20:06:15.000+04:00,2.125331
2021-01-19T20:06:30.000+04:00,2.0982656
2021-01-19T20:06:45.000+04:00,2.071443
2021-01-19T20:07:00.000+04:00,2.0053768
2021-01-19T20:07:15.000+04:00,1.9586797
2021-01-19T20:07:30.000+04:00,2.0760653
2021-01-19T20:07:45.000+04:00,1.8989472
2021-01-19T20:08:00.000+04:00,1.6814386
2021-01-19T20:08:15.000+04:00,1.6334531
2021-01-19T20:08:30.000+04:00,1.5367043
2021-01-19T20:08:45.000+04:00,0.0252
2021-01-19T20:09:00.000+04:00,1.1175711
2021-01-19T20:09:15.000+04:00,1.0189141
2021-01-19T20:09:30.000+04:00,0.93214846
2021-01-19T20:09:45.000+04:00,0.9012879
2021-01-19T20:10:00.000+04:00,0.79984623
2021-01-19T20:10:15.000+04:00,0.83143735
2021-01-19T20:10:30.000+04:00,0.5717751
2021-01-19T20:10:45.000+04:00,0.5372733
2021-01-19T20:11:00.000+04:00,0.3973459
2021-01-19T20:11:15.000+04:00,0.44790688
2021-01-19T20:11:30.000+04:00,0.20977017
2021-01-19T20:11:45.000+04:00,0.16484976
2021-01-19T20:12:00.000+04:00,-0.035840385
2021-01-19T20:12:15.000+04:00,0.031513747
2021-01-19T20:12:30.000+04:00,-0.027973833
2021-01-19T20:12:45.000+04:00,-0.0152891055
2021-01-19T20:13:00.000+04:00,-0.1381
2021-01-19T20:13:15.000+04:00,-0.42604664
2021-01-19T20:13:30.000+04:00,-0.47406083
2021-01-19T20:13:45.000+04:00,-0.5306466
2021-01-19T20:14:00.000+04:00,-0.70209
2021-01-19T20:14:15.000+04:00,-0.89707696
2021-01-19T20:14:30.000+04:00,-1.1460935
2021-01-19T20:14:45.000+04:00,-1.1823256
2021-01-19T20:15:00.000+04:00,-1.5143592
2021-01-19T20:15:15.000+04:00,-1.4696807
2021-01-19T20:15:30.000+04:00,-1.5341756
2021-01-19T20:15:45.000+04:00,-1.7010305
2021-01-19T20:16:00.000+04:00,-1.8319312
2021-01-19T20:16:15.000+04:00,-1.7676641
2021-01-19T20:16:30.000+04:00,-1.6820151
2021-01-19T20:16:45.000+04:00,-1.7725705
2021-01-19T20:17:00.000+04:00,-1.9005166
2021-01-19T20:17:15.000+04:00,-1.9784396
2021-01-19T20:17:30.000+04:00,-2.0517259
2021-01-19T20:17:45.000+04:00,-2.1661615
2021-01-19T20:18:00.000+04:00,-2.3968334
2021-01-19T20:18:15.000+04:00,-2.4923275
2021-01-19T20:18:30.000+04:00,-2.6485307
