ts,value
2021-01-01T01:27:30.000+04:00,-0.5376421
2021-01-01T01:27:45.000+04:00,-0.48525783
2021-01-01T01:28:00.000+04:00,-0.3151165
2021-01-01T01:28:15.000+04:00,-0.18523215
2021-01-01T01:28:30.000+04:00,-0.013418833
2021-01-01T01:28:45.000+04:00,0.14840944
2021-01-01T01:29:00.000+04:00,0.21903865
2021-01-01T01:29:15.000+04:00,0.36325476
2021-01-01T01:29:30.000+04:00,0.37534374
2021-01-01T01:29:45.000+04:00,0.38179162
2021-01-01T01:30:00.000+04:00,0.5382843
2021-01-01T01:30:15.000+04:00,0.5907079
2021-01-01T01:30:30.000+04:00,0.6942483
2021-01-01T01:30:45.000+04:00,0.7514916
2021-01-01T01:31:00.000+04:00,0.8289238
2021-01-01T01:31:15.000+04:00,0.95333105
2021-01-01T01:31:30.000+04:00,1.1325994
2021-01-01T01:31:45.000+04:00,1.2793149
2021-01-01T01:32:00.000+04:00,1.3090637
2021-01-01T01:32:15.000+04:00,1.3582319
2021-01-01T01:32:30.000+04:00,1.4795059
2021-01-01T01:32:45.000+04:00,1.6579717
2021-01-01T01:33:00.000+04:00,1.6719158
2021-01-01T01:33:15.000+04:00,1.8919243
2021-01-01T01:33:30.000+04:00,2.0005836
2021-01-01T01:33:45.000+04:00,1.9522802
2021-01-01T01:34:00.000+04:00,2.1768005
2021-01-01T01:34:15.000+04:00,2.1506307
2021-01-01T01:34:30.000+04:00,2.220758
2021-01-01T01:34:45.000+04:00,2.2498682
2021-01-01T01:35:00.000+04:00,2.3294485
2021-01-01T01:35:15.000+04:00,2.1938853
2021-01-01T01:35:30.000+04:00,2.1746655
2021-01-01T01:35:45.000+04:00,2.287376
2021-01-01T01:36:00.000+04:00,2.4024036
2021-01-01T01:36:15.000+04:00,2.3600352
2021-01-01T01:36:30.000+04:00,2.504458
2021-01-01T01:37:00.000+04:00,2.7751255
2021-01-01T01:37:15.000+04:00,2.7711444
2021-01-01T01:37:30.000+04:00,2.6842034
2021-01-01T01:37:45.000+04:00,2.8183897
2021-01-01T01:38:00.000+04:00,3.064791
2021-01-01T01:38:15.000+04:00,2.8838947
2021-01-01T01:38:30.000+04:00,3.0060885
2021-01-01T01:38:45.000+04:00,3.1028602
2021-01-01T01:39:00.000+04:00,3.2139976
2021-01-01T01:39:15.000+04:00,3.2509887
2021-01-01T01:39:30.000+04:00,3.3653216
2021-01-01T01:39:45.000+04:00,3.6163843
2021-01-01T01:40:00.000+04:00,3.6976652
2021-01-01T01:40:15.000+04:00,0.2894
2021-01-01T01:40:30.000+04:00,3.7277346
2021-01-01T01:40:45.000+04:00,3.7707002
2021-01-01T01:41:00.000+04:00,3.837738
2021-01-01T01:41:15.000+04:00,3.9498367
2021-01-01T01:41:30.000+04:00,4.011685
2021-01-01T01:41:45.000+04:00,4.2433724
2021-01-01T01:42:00.000+04:00,4.258487
2021-01-01T01:42:15.000+04:00,4.4477196
2021-01-01T01:42:30.000+04:00,4.547758
2021-01-01T01:42:45.000+04:00,4.495293
2021-01-01T01:43:00.000+04:00,4.631513
2021-01-01T01:43:15.000+04:00,4.606609
2021-01-01T01:43:30.000+04:00,4.6644692
2021-01-01T01:43:45.000+04:00,4.726685
2021-01-01T01:44:00.000+04:00,4.670246
2021-01-01T01:44:15.000+04:00,4.6845427
2021-01-01T01:44:30.000+04:00,4.787365
2021-01-01T01:44:45.000+04:00,4.907804
2021-01-01T01:45:00.000+04:00,5.10065
2021-01-01T01:45:15.000+04:00,5.0971932
2021-01-01T01:45:30.000+04:00,0.4263
2021-01-01T01:45:45.000+04:00,5.2959385
2021-01-01T01:46:00.000+04:00,5.265122
2021-01-01T01:46:15.000+04:00,5.3531675
2021-01-01T01:46:30.000+04:00,5.350568
2021-01-01T01:46:45.000+04:00,5.3859134
2021-01-01T01:47:00.000+04:00,5.180496
2021-01-01T01:47:15.000+04:00,0.0535
2021-01-01T01:47:30.000+04:00,5.065743
2021-01-01T01:48:00.000+04:00,5.103845
2021-01-01T01:48:15.000+04:00,5.1075983
2021-01-01T01:48:30.000+04:00,5.116243
2021-01-01T01:48:45.000+04:00,5.128572
2021-01-01T01:49:00.000+04:00,5.088879
2021-01-01T01:49:15.000+04:00,5.089757
2021-01-01T01:49:30.000+04:00,5.091199
2021-01-01T01:49:45.000+04:00,-0.2374
2021-01-01T01:50:00.000+04:00,5.0949497
2021-01-01T01:50:15.000+04:00,5.2899466
2021-01-01T01:50:30.000+04:00,5.266283
2021-01-01T01:50:45.000+04:00,5.320053
2021-01-01T01:51:00.000+04:00,5.393051
2021-01-01T01:51:15.000+04:00,-0.1626
2021-01-01T01:51:30.000+04:00,5.54651
2021-01-01T01:51:45.000+04:00,5.594961
2021-01-01T01:52:00.000+04:00,5.5915194
2021-01-01T01:52:15.000+04:00,5.5160804
2021-01-01T01:52:30.000+04:00,5.3787394
2021-01-01T01:52:45.000+04:00,5.5817924
2021-01-01T01:53:00.000+04:00,5.6657352
2021-01-01T01:53:15.000+04:00,5.672563
2021-01-01T01:53:30.000+04:00,5.768473
2021-01-01T01:53:45.000+04:00,5.756761
2021-01-01T01:54:00.000+04:00,5.698424
2021-01-01T01:54:15.000+04:00,5.6283574
2021-01-01T01:54:30.000+04:00,5.86256
2021-01-01T01:54:45.000+04:00,5.940227
